a1,d,item,question,group,id
2.49499725415611,-1.9615229869038,Tar på seg en sko eller sokk selv.,Handling med objekter: ,Gest,item_451
2.07483257464315,-1.87921586323842,Tar på seg halsbånd eller andre pyntesaker selv.,Handling med objekter: ,Gest,item_452
1.82529726954181,-2.25971870109765,Legger hodet på samlede hender og kniper øynene for å late som om hun/han sover.,Handling med objekter: ,Gest,item_453
3.31890323639421,-1.0908368547742,Blåser for å vise at noe er varmt.,Handling med objekter: ,Gest,item_454
1.73624174640762,-2.44111077051982,Holder et lekefly i hånda og later som om det flyr.,Handling med objekter: ,Gest,item_455
3.55541604536208,2.57817512112885,Tar telefonen til øret.,Handling med objekter: ,Gest,item_456
2.35563935431334,-1.7586885772483,Lukter på blomstene.,Handling med objekter: ,Gest,item_457
2.34991812378348,1.52186378946764,Dytter lekebiler rundt på gulvet og later som om de kjører.,Handling med objekter: ,Gest,item_458
2.15925404817963,2.08163330916235,Kaster ball.,Handling med objekter: ,Gest,item_459
2.42211165496338,-1.77751404412927,Later som om man heller noe flytende fra en beholder til en annen.,Handling med objekter: ,Gest,item_460
2.5464458770882,-0.182616597206411,Later som om man rører med en skje i en gryte eller kopp.,Handling med objekter: ,Gest,item_461
3.67128654943679,-3.09337163216388,Legger dem i senga for å sove.,Å leke at man er mor eller far: ,Gest,item_462
4.06465460777072,-3.52022687957402,Tar dyne over.,Å leke at man er mor eller far: ,Gest,item_463
2.66359467240017,-2.12878811951702,Mater med en flaske.,Å leke at man er mor eller far: ,Gest,item_464
2.82527610150398,-2.06325855512572,Mater med en skje.,Å leke at man er mor eller far: ,Gest,item_465
2.41650385823073,-2.89563036192334,Børster/grer håret.,Å leke at man er mor eller far: ,Gest,item_466
2.25166615649987,-5.69397682976022,Klapper barnet på ryggen for å få en rap.,Å leke at man er mor eller far: ,Gest,item_467
3.11764360122169,-1.22963014710652,Triller i vogn.,Å leke at man er mor eller far: ,Gest,item_468
2.18907895068882,-3.02994847915911,Vugger/rugger det i armene.,Å leke at man er mor eller far: ,Gest,item_469
2.17195090213634,-0.538386402116538,Kysser eller klemmer på det.,Å leke at man er mor eller far: ,Gest,item_470
2.68467279978496,-2.53828815478742,Prøver å kle på det.,Å leke at man er mor eller far: ,Gest,item_471
2.63709765992513,-3.26907264825815,Tørker det i ansiktet eller hendene.,Å leke at man er mor eller far: ,Gest,item_472
1.8747762783059,-1.78071799502392,Snakker til det.,Å leke at man er mor eller far: ,Gest,item_473
3.2280356428268,-4.61325822397907,Prøver å ta på bleie.,Å leke at man er mor eller far: ,Gest,item_474
2.64531185359328,-0.888021865887403,Feier med en kost.,Herme etter det de voksne gjør: ,Gest,item_475
2.15534981967439,-0.924671700711882,Putter nøkkel i nøkkelhullet (eller i nærheten av det).,Herme etter det de voksne gjør: ,Gest,item_476
1.30446274968825,0.194983138825314,Banker med en hammer.,Herme etter det de voksne gjør: ,Gest,item_477
1.75629717901317,-3.10790444800242,Prøver å sage.,Herme etter det de voksne gjør: ,Gest,item_478
1.47690731420264,0.363991287976514,Skriver på et tastatur.,Herme etter det de voksne gjør: ,Gest,item_479
2.91471842504717,3.8159286070521,Leser (åpner bøker og blar i sidene).,Herme etter det de voksne gjør: ,Gest,item_480
1.86875852008928,-0.843321487363431,Støvsuger.,Herme etter det de voksne gjør: ,Gest,item_481
2.12493566574639,-3.30299360328909,Vanner planter.,Herme etter det de voksne gjør: ,Gest,item_482
1.43235470869059,0.248354522397567,Spiller på musikkinstrumenter.,Herme etter det de voksne gjør: ,Gest,item_483
1.50397843490557,-0.996392829083379,Kjører bil ved å styre med et ratt.,Herme etter det de voksne gjør: ,Gest,item_484
2.14929228822733,-2.95189908168,Vasker opp.,Herme etter det de voksne gjør: ,Gest,item_485
2.62497215189565,-0.80284856317429,Gjør rent med klut eller tørker støv.,Herme etter det de voksne gjør: ,Gest,item_486
3.59418201326394,0.368321481752955,"Skriver/tegner med blyant, tusj eller fargestifter.",Herme etter det de voksne gjør: ,Gest,item_487
3.51991279242794,0.338863451047805,Graver med en spade (i sandkassen).,Herme etter det de voksne gjør: ,Gest,item_488
2.84360586745513,-1.12246489268405,Tar på seg (sol)briller.,Herme etter det de voksne gjør: ,Gest,item_489
0.283810765671309,-0.83090981024477,au,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_32
0.179435468855083,-1.77896606467659,brrr (bil-lyd),Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_34
0.721473621278894,-1.26738382569908,gakk gakk,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_35
1.3430237788028,-1.95864608138922,grr,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_36
1.75700731872435,-1.38999627388165,kykeliky,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_37
0.495301180918195,-0.666133494037415,mjau,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_38
0.502494582631279,-1.35382190714213,møø,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_39
2.14665780756048,-1.9217912138234,tøff-tøff,Lydeffekter og dyrelyder: Forstår barnet…,Comp,item_41
2.32698220265185,-1.98173252976632,and,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_43
3.16881872804922,-4.89470944855331,(meite)mark,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_44
2.53156751535428,-2.60781780699414,ape(katt),Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_45
2.67610232073508,-2.70904199336401,bjørn,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_46
2.92524497014322,-2.57385487515611,dyr,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_47
2.76162194478339,-3.80153867682023,ekorn,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_48
2.80677151387611,-2.65387574622096,elefant,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_49
2.6760241822349,-4.25044486965458,elg,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_50
2.649191390666,-3.44820555398862,flue,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_52
2.57533174190217,-3.1198979583641,frosk,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_53
1.89120365500475,-1.60067117083692,fugl,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_54
2.59464411924604,-3.80867418412199,gås,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_55
1.76554033932793,-1.35882964542887,gris,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_56
1.49569796232285,-1.37462417967496,hest,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_57
1.0561589032984,-0.531984133883922,hund,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_58
2.18613586843309,-2.3410316683671,kanin,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_59
0.80356376562518,-0.436672470612831,katt,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_60
2.20766042869565,-2.88568983582196,kattunge,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_61
1.63721270394808,-1.16988911118477,ku,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_62
2.27929893810886,-2.58192163298377,lam,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_64
1.22396311892346,-0.921426073101811,(leke)bamse,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_65
2.51736020555935,-2.56030647052695,løve,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_66
2.50152279181184,-2.92585600667012,mus,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_67
3.13314728212526,-4.56897930120762,pingvin,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_68
2.63620718337686,-4.59563296188347,reinsdyr,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_69
3.00404938364742,-4.0346565811469,rev,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_70
1.692444122296,-1.0349372318726,sau,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_71
2.97598124804803,-3.5900694339709,sjiraff,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_72
2.61006395643872,-4.03067934898836,skilpadde,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_73
3.0109193750136,-3.47692402393743,sommerfugl,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_74
2.64936117902505,-3.09992004389992,tiger,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_75
2.38732773429279,-3.56903559300461,ugle,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_76
2.69503187926547,-3.60798621577064,valp,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_77
2.59602956236392,-3.77632963350674,veps,Navn på dyr (virkelige eller lekedyr): Forstår barnet…,Comp,item_78
2.12914235773277,-0.583778485258751,barnevogn,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_79
2.81586790128531,-3.19468989569638,brannbil,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_81
1.93799889267856,-2.53677095154907,buss,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_82
2.07210128032279,-2.32966647172494,fly,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_83
2.56817255304086,-2.46380554058004,lastebil,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_84
3.01152306665302,-3.59653603638883,motorsykkel,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_85
3.80435656377679,-3.52559748707387,sykkel,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_86
2.28357203877536,-2.41455802647061,tog,Kjøretøy (virkelige eller leketøy): Forstår barnet…,Comp,item_87
1.85636688098581,-1.47224844675499,ballong,Leker: Forstår barnet…,Comp,item_89
2.51837341940359,-1.09841978696595,klosser,Leker: Forstår barnet…,Comp,item_91
1.58588267857356,-1.2270647740354,dukke,Leker: Forstår barnet…,Comp,item_92
3.85623103440053,-2.73102003066148,(farge)blyant,Leker: Forstår barnet…,Comp,item_94
2.68644758055171,-3.20697819838495,såpebobler,Leker: Forstår barnet…,Comp,item_95
2.60968155620638,-2.28100095142173,appelsin,Mat og drikke: Forstår barnet…,Comp,item_96
0.615602160853898,-0.467780626361281,banan,Mat og drikke: Forstår barnet…,Comp,item_97
1.92614005387738,-1.78473794145354,bolle,Mat og drikke: Forstår barnet…,Comp,item_98
1.63312611507836,-0.514188657169949,brød,Mat og drikke: Forstår barnet…,Comp,item_99
2.69613722827469,-4.16755492478395,corn flakes,Mat og drikke: Forstår barnet…,Comp,item_100
2.90130703195492,-3.60184002985543,egg,Mat og drikke: Forstår barnet…,Comp,item_102
1.56850465451139,-1.37991682877089,eple,Mat og drikke: Forstår barnet…,Comp,item_103
2.65430656654074,-4.14775539250426,frokostblanding,Mat og drikke: Forstår barnet…,Comp,item_105
3.08481864648026,-2.66637086365418,gulrot,Mat og drikke: Forstår barnet…,Comp,item_106
1.22591963721254,-1.90202354537711,is,Mat og drikke: Forstår barnet…,Comp,item_107
2.24988404602358,-2.68209937616586,juice,Mat og drikke: Forstår barnet…,Comp,item_108
3.08468251486267,-3.35703624366463,kaffe,Mat og drikke: Forstår barnet…,Comp,item_109
2.12466782354599,-2.44116128638792,kake,Mat og drikke: Forstår barnet…,Comp,item_110
1.51528829610112,-1.52912886326937,kjeks,Mat og drikke: Forstår barnet…,Comp,item_111
3.6560052004523,-4.6139180753682,kjøtt,Mat og drikke: Forstår barnet…,Comp,item_112
0.785498995994063,-0.299635834401095,mat,Mat og drikke: Forstår barnet…,Comp,item_114
0.767411369803125,-0.366574956449805,melk,Mat og drikke: Forstår barnet…,Comp,item_115
2.46761699926178,-2.43517457968409,ost,Mat og drikke: Forstår barnet…,Comp,item_116
3.29315222319704,-4.1076281599664,pasta,Mat og drikke: Forstår barnet…,Comp,item_117
2.24730373372541,-1.99290337798185,rosiner,Mat og drikke: Forstår barnet…,Comp,item_119
4.12698461002539,-4.68747330103871,smør,Mat og drikke: Forstår barnet…,Comp,item_120
3.27857021481667,-3.80176558550666,spagetti,Mat og drikke: Forstår barnet…,Comp,item_121
2.9081883882366,-4.04233151377695,sukkertøy,Mat og drikke: Forstår barnet…,Comp,item_122
2.87800189451494,-1.41573663024133,bukse,Klær og tilbehør: Forstår barnet…,Comp,item_125
3.83931941566314,-1.81704972001615,genser,Klær og tilbehør: Forstår barnet…,Comp,item_126
2.96226934843982,-3.68339732484936,glidelås,Klær og tilbehør: Forstår barnet…,Comp,item_127
3.1751711673049,-4.0794822234191,halskjede,Klær og tilbehør: Forstår barnet…,Comp,item_128
2.94801632239457,-1.6050485840789,jakke,Klær og tilbehør: Forstår barnet…,Comp,item_129
3.2459753186908,-3.53196110267773,kjole,Klær og tilbehør: Forstår barnet…,Comp,item_130
3.18252040809924,-3.2319172649762,knapp,Klær og tilbehør: Forstår barnet…,Comp,item_131
1.84315287192465,-0.907012300481314,lue,Klær og tilbehør: Forstår barnet…,Comp,item_132
2.70834035056988,-1.49107376881771,pysjamas,Klær og tilbehør: Forstår barnet…,Comp,item_133
3.6047371035697,-5.48140043519983,shorts,Klær og tilbehør: Forstår barnet…,Comp,item_135
1.26258491206589,-0.898164370866206,sko,Klær og tilbehør: Forstår barnet…,Comp,item_136
2.14518931617746,-1.17038395531454,smekke,Klær og tilbehør: Forstår barnet…,Comp,item_137
2.49026986656773,-1.46063197269644,sokker,Klær og tilbehør: Forstår barnet…,Comp,item_139
3.96018683865744,-3.05747772472638,støvler,Klær og tilbehør: Forstår barnet…,Comp,item_140
4.31042637507252,-2.46316336163645,strømpebukse,Klær og tilbehør: Forstår barnet…,Comp,item_141
3.91116046753708,-4.73547403418364,t-skjorte,Klær og tilbehør: Forstår barnet…,Comp,item_142
3.41794413853236,-2.13012829525973,votter,Klær og tilbehør: Forstår barnet…,Comp,item_143
3.66005636293124,-2.40465413540235,ansikt,Kroppsdeler: Forstår barnet…,Comp,item_144
3.89415159546393,-2.60638413572945,arm,Kroppsdeler: Forstår barnet…,Comp,item_145
3.69712352239625,-2.72575712402159,bein,Kroppsdeler: Forstår barnet…,Comp,item_146
3.30337890536684,-1.99097962306229,finger,Kroppsdeler: Forstår barnet…,Comp,item_147
2.11700887284479,-0.947508033750055,fot,Kroppsdeler: Forstår barnet…,Comp,item_148
2.24889416016375,-0.830638431633569,hånd,Kroppsdeler: Forstår barnet…,Comp,item_149
2.57541953294319,-1.31022629977682,hår,Kroppsdeler: Forstår barnet…,Comp,item_150
2.61520434319402,-1.42194095514132,hode,Kroppsdeler: Forstår barnet…,Comp,item_151
3.37466808450186,-2.88083539779436,kinn,Kroppsdeler: Forstår barnet…,Comp,item_152
2.53491104542489,-1.32734283857278,mage,Kroppsdeler: Forstår barnet…,Comp,item_154
1.87416028687846,-1.00264074846279,munn,Kroppsdeler: Forstår barnet…,Comp,item_155
2.89395487905655,-2.48411666536346,navle,Kroppsdeler: Forstår barnet…,Comp,item_156
1.30237903107738,-0.693793889553757,nese,Kroppsdeler: Forstår barnet…,Comp,item_157
2.06867696863973,-1.58091941080398,øre,Kroppsdeler: Forstår barnet…,Comp,item_158
1.66801221823565,-1.12937075111082,øye,Kroppsdeler: Forstår barnet…,Comp,item_159
2.4470521656178,-2.00982494791066,tå,Kroppsdeler: Forstår barnet…,Comp,item_160
3.06598634985627,-1.6044964705494,tenner,Kroppsdeler: Forstår barnet…,Comp,item_161
2.26429378193251,-2.49879220657993,tiss,Kroppsdeler: Forstår barnet…,Comp,item_162
3.43997602797542,-3.18491645056563,tunge,Kroppsdeler: Forstår barnet…,Comp,item_163
2.63761978638635,-1.7928967058476,bilde,Små gjenstander i huset: Forstår barnet…,Comp,item_164
3.12382475840596,-2.11815160498512,børste,Små gjenstander i huset: Forstår barnet…,Comp,item_165
2.40107061743137,-1.8008579350352,briller,Små gjenstander i huset: Forstår barnet…,Comp,item_166
3.62923388308474,-2.18556304788654,dyne,Små gjenstander i huset: Forstår barnet…,Comp,item_167
3.89174359573245,-4.19231457480632,eske,Små gjenstander i huset: Forstår barnet…,Comp,item_168
1.98494844635673,-0.807722845988875,flaske,Små gjenstander i huset: Forstår barnet…,Comp,item_169
4.04966812824858,-2.94317145592307,gaffel,Små gjenstander i huset: Forstår barnet…,Comp,item_170
3.53603190319799,-2.18477233131859,glass,Små gjenstander i huset: Forstår barnet…,Comp,item_171
3.09129030352986,-3.86802031947787,hammer,Små gjenstander i huset: Forstår barnet…,Comp,item_172
4.53444215815451,-3.84611210922671,håndkle,Små gjenstander i huset: Forstår barnet…,Comp,item_173
2.24126901206971,-2.57599614845786,klokke,Små gjenstander i huset: Forstår barnet…,Comp,item_175
4.44768080321479,-4.03832592227108,kniv,Små gjenstander i huset: Forstår barnet…,Comp,item_176
1.9006493200494,-0.656946141585738,kopp,Små gjenstander i huset: Forstår barnet…,Comp,item_177
3.7869299546983,-4.16486670803391,kost,Små gjenstander i huset: Forstår barnet…,Comp,item_178
3.31440478381011,-3.07573939127539,lampe,Små gjenstander i huset: Forstår barnet…,Comp,item_179
3.07757394298047,-3.98553239445544,lommebok,Små gjenstander i huset: Forstår barnet…,Comp,item_180
0.945062532959729,-1.34313416883857,lys,Små gjenstander i huset: Forstår barnet…,Comp,item_181
3.00178148839716,-4.25199506962716,medisin,Små gjenstander i huset: Forstår barnet…,Comp,item_182
3.25602237848125,-2.15167684472488,nøkler,Små gjenstander i huset: Forstår barnet…,Comp,item_183
4.00645798141966,-3.56129334535132,papir,Små gjenstander i huset: Forstår barnet…,Comp,item_184
4.39462033361548,-5.70225771714928,penger,Små gjenstander i huset: Forstår barnet…,Comp,item_185
3.21494289961191,-3.8008805720351,plante,Små gjenstander i huset: Forstår barnet…,Comp,item_186
3.2707107276381,-2.4912114169672,pute,Små gjenstander i huset: Forstår barnet…,Comp,item_187
3.36786126597156,-3.867374442438,radio,Små gjenstander i huset: Forstår barnet…,Comp,item_188
4.06877669359446,-4.67781615099548,saks,Små gjenstander i huset: Forstår barnet…,Comp,item_189
4.96245358587382,-4.23079824504118,såpe,Små gjenstander i huset: Forstår barnet…,Comp,item_190
3.59964015266538,-3.91485220418164,skål,Små gjenstander i huset: Forstår barnet…,Comp,item_191
2.28552480155126,-1.07797784898533,skje,Små gjenstander i huset: Forstår barnet…,Comp,item_192
3.6271703087174,-3.00111111546833,søppel,Små gjenstander i huset: Forstår barnet…,Comp,item_193
2.8441996117199,-1.8502621762129,støvsuger,Små gjenstander i huset: Forstår barnet…,Comp,item_194
4.36656579061515,-2.84793555796641,tallerken,Små gjenstander i huset: Forstår barnet…,Comp,item_195
2.46039904396111,-0.308678619241964,tannbørste,Små gjenstander i huset: Forstår barnet…,Comp,item_196
2.08002901408369,-0.395618338137729,telefon,Små gjenstander i huset: Forstår barnet…,Comp,item_197
3.8489572872557,-3.34227318952263,teppe,Små gjenstander i huset: Forstår barnet…,Comp,item_198
1.33470618218131,-0.435991625297514,bad,Rom og møbler: Forstår barnet…,Comp,item_199
2.13910636744454,-1.03847407452434,badekar,Rom og møbler: Forstår barnet…,Comp,item_200
2.79445131029986,-1.59867615195385,barnestol,Rom og møbler: Forstår barnet…,Comp,item_201
4.28537870902388,-1.96714779715186,bord,Rom og møbler: Forstår barnet…,Comp,item_202
4.00867277233599,-1.75235842060695,dør,Rom og møbler: Forstår barnet…,Comp,item_203
3.19600221616631,-5.14459619344554,gyngestol,Rom og møbler: Forstår barnet…,Comp,item_205
3.86232236282122,-1.7270477969508,kjøkken,Rom og møbler: Forstår barnet…,Comp,item_206
4.36547586770672,-2.4004622207669,kjøleskap,Rom og møbler: Forstår barnet…,Comp,item_207
3.90103864604816,-3.62872842807229,komfyr,Rom og møbler: Forstår barnet…,Comp,item_208
1.8060523090439,-2.93017898266916,lekegrind,Rom og møbler: Forstår barnet…,Comp,item_209
3.67575246699426,-2.72400469973885,ovn,Rom og møbler: Forstår barnet…,Comp,item_210
2.50384779498639,-3.45724295882079,potte,Rom og møbler: Forstår barnet…,Comp,item_211
2.47494816879774,-0.392263162966599,seng,Rom og møbler: Forstår barnet…,Comp,item_212
4.15348619383218,-3.70931057671391,skuff,Rom og møbler: Forstår barnet…,Comp,item_213
4.76871624558515,-2.47560929967256,sofa,Rom og møbler: Forstår barnet…,Comp,item_214
3.53937998723033,-2.21540983789093,soverom,Rom og møbler: Forstår barnet…,Comp,item_215
3.06425445336435,-1.78074112600765,stol,Rom og møbler: Forstår barnet…,Comp,item_216
4.70082009062078,-3.23480984985872,stue,Rom og møbler: Forstår barnet…,Comp,item_217
3.50953190975598,-2.03123427870662,trapp,Rom og møbler: Forstår barnet…,Comp,item_218
2.9049828686524,-0.928655904618867,TV,Rom og møbler: Forstår barnet…,Comp,item_219
5.27594686914905,-4.37125554082067,vask,Rom og møbler: Forstår barnet…,Comp,item_220
4.48853309930893,-3.05126657294154,vindu,Rom og møbler: Forstår barnet…,Comp,item_221
2.78433178105516,-2.49032733612023,blomst,Ting utendørs: Forstår barnet…,Comp,item_222
3.76482944900439,-4.00217664579212,himmel,Ting utendørs: Forstår barnet…,Comp,item_223
3.51766090250666,-4.5078707225722,måne,Ting utendørs: Forstår barnet…,Comp,item_225
4.31229697677392,-3.89791274523055,regn,Ting utendørs: Forstår barnet…,Comp,item_226
3.33362459723235,-2.88119788497085,sklie,Ting utendørs: Forstår barnet…,Comp,item_227
2.5528002703285,-2.43212661481814,snø,Ting utendørs: Forstår barnet…,Comp,item_228
3.41147979150921,-3.22512144231581,sol,Ting utendørs: Forstår barnet…,Comp,item_229
3.2110942556792,-2.51642992096578,spade,Ting utendørs: Forstår barnet…,Comp,item_230
4.03175914535505,-3.46602906165468,stein,Ting utendørs: Forstår barnet…,Comp,item_231
4.31464071751848,-5.81027259751773,stjerner,Ting utendørs: Forstår barnet…,Comp,item_232
4.32357176296285,-3.9111673812382,tre,Ting utendørs: Forstår barnet…,Comp,item_233
3.57284708196881,-2.51294131355165,butikk,Steder å dra til: Forstår barnet…,Comp,item_236
